packets_per_sec,avg_packet_size
52,1969.326923076923
76,2167.75
56,1892.767857142857
45,1786.2222222222222
42,1750.357142857143
17,1458.5882352941176
22,1605.3636363636363
20,1482.85
17,1351.6470588235295
16,1393.25
16,1487.9375
17,1259.235294117647
14,1382.142857142857
19,1445.6315789473683
24,1353.125
21,1415.0
23,1703.8695652173913
36,1828.1666666666667
24,1328.0416666666667
30,2038.7666666666667
41,1989.2682926829268
38,1939.7105263157894
27,1816.962962962963
37,2076.4054054054054
16,1586.4375
54,2115.462962962963
63,2166.5714285714284
56,2057.7678571428573
16,1309.4375
30,1832.2333333333333
43,1883.7209302325582
43,1803.6511627906978
43,1855.0232558139535
39,1866.7179487179487
36,1720.388888888889
35,1701.6
15,1508.0
11,1344.0
10,1254.4
22,1741.5454545454545
45,1869.7555555555555
41,1711.1463414634147
41,1896.2439024390244
35,1899.2285714285715
23,1747.695652173913
31,1740.258064516129
44,1911.75
22,1548.1363636363637
22,1331.2272727272727
26,1649.8846153846155
24,1801.7916666666667
29,1908.551724137931
32,1731.09375
24,1733.75
22,1617.3181818181818
18,1501.111111111111
24,1545.8333333333333
18,1324.0555555555557
23,1580.0
17,1339.5294117647059
30,1814.0
22,1701.0
37,1789.7297297297298
28,1586.8214285714287
21,1637.7619047619048
20,1454.85
23,1689.0434782608695
29,1626.8275862068965
23,1634.9565217391305
43,1971.5348837209303
106,2224.367924528302
19,1641.421052631579
22,1803.909090909091
43,2071.6511627906975
34,1810.4117647058824
61,2184.27868852459
49,2178.469387755102
18,1605.6666666666667
20,1612.9
24,1606.9583333333333
19,1682.7368421052631
22,1679.1818181818182
16,1372.1875
18,1386.5555555555557
27,1628.3703703703704
16,1345.625
25,1747.68
35,1993.4
41,1767.8048780487804
48,1873.6458333333333
39,1853.2820512820513
49,1792.2244897959183
37,1829.972972972973
47,1908.723404255319
23,1478.695652173913
19,1336.2105263157894
45,2046.2
25,1634.44
18,1418.5
19,1462.9473684210527
25,1681.16
17,1754.0588235294117
30,1821.6666666666667
29,1736.1724137931035
22,1613.9545454545455
27,1697.7407407407406
23,1344.695652173913
24,1524.5833333333333
31,1689.741935483871
40,1776.7
33,1830.3333333333333
24,1650.4583333333333
22,1621.1363636363637
14,1517.857142857143
43,1843.2790697674418
39,2082.923076923077
53,2055.867924528302
28,1502.7857142857142
14,1514.357142857143
20,1585.15
19,1444.0
36,1790.0277777777778
57,2003.9649122807018
68,2100.720588235294
52,1925.2692307692307
43,1763.093023255814
39,1680.8461538461538
16,1452.25
21,1656.3333333333333
19,1370.6315789473683
16,1285.75
18,1454.6666666666667
15,1357.4
15,1407.6
15,1335.4666666666667
21,1500.6666666666667
21,1473.4761904761904
20,1398.6
26,1944.8846153846155
33,1768.6363636363637
23,1846.9565217391305
40,1891.55
38,1689.2631578947369
42,1896.095238095238
21,1680.2380952380952
36,2015.9722222222222
18,1485.2222222222222
65,2137.630769230769
70,2162.3285714285716
38,2000.2631578947369
15,1322.3333333333333
39,1792.5384615384614
41,2071.512195121951
42,1704.8095238095239
45,1868.7333333333333
40,1674.525
38,1693.8157894736842
26,1790.7307692307693
15,1400.8666666666666
12,1324.25
8,944.5
37,1937.3513513513512
38,1779.8157894736842
42,1782.8333333333333
48,1937.2708333333333
22,1885.8636363636363
21,1641.857142857143
40,1903.0
35,1898.8
20,1587.0
18,1491.7222222222222
26,1782.9615384615386
25,1715.04
33,1650.969696969697
39,1769.5128205128206
19,1529.6842105263158
23,1588.0869565217392
20,1700.75
20,1379.2
21,1523.5714285714287
19,1417.157894736842
17,1320.8235294117646
30,1983.3666666666666
20,1807.05
38,1931.657894736842
20,1459.85
23,1731.2173913043478
25,1525.2
21,1764.0
24,1658.8333333333333
23,1753.4347826086957
63,2137.031746031746
82,2190.3048780487807
23,1673.3478260869565
28,1870.2142857142858
49,2022.2244897959183
20,1544.95
73,2202.013698630137
39,2132.5641025641025
18,1462.2777777777778
23,1525.7826086956522
27,1584.9259259259259
24,1598.0833333333333
17,1415.5882352941176
17,1369.764705882353
18,1328.1666666666667
25,1730.08
14,1446.857142857143
28,2008.0
34,1822.9117647058824
50,1885.5
41,1888.9268292682927
42,1829.452380952381
42,1880.7857142857142
42,1906.2142857142858
43,1883.6279069767443
19,1317.421052631579
31,1694.4193548387098
40,1911.7
20,1319.1
20,1379.35
17,1629.8823529411766
23,1846.5217391304348
21,1647.5238095238096
27,1864.4074074074074
29,1711.1724137931035
20,1790.2
28,1624.357142857143
20,1556.45
24,1630.0
33,1703.7575757575758
39,1846.6923076923076
35,1920.5142857142857
22,1465.090909090909
16,1567.5625
15,1517.0666666666666
47,2025.8936170212767
39,1896.2307692307693
50,2174.94
21,1497.2857142857142
18,1481.0
20,1504.45
19,1473.7368421052631
47,1884.7021276595744
67,2055.223880597015
53,2044.2830188679245
56,1869.357142857143
39,1734.1538461538462
31,1664.9032258064517
21,1466.8095238095239
22,1450.9545454545455
18,1386.2222222222222
15,1384.7333333333333
18,1389.9444444444443
17,1213.235294117647
15,1353.0666666666666
15,1335.9333333333334
21,1606.7142857142858
20,1421.25
18,1536.388888888889
29,2089.4137931034484
30,1792.1333333333334
28,1607.25
45,1968.4666666666667
28,1867.6785714285713
41,1767.6829268292684
33,1952.1515151515152
26,1737.8846153846155
38,1899.1052631578948
60,2168.2833333333333
64,2173.515625
25,1810.64
20,1543.3
41,1765.6097560975609
45,1858.4666666666667
48,1810.25
39,1805.6666666666667
37,1733.5675675675675
38,1851.9736842105262
17,1707.9411764705883
14,1422.357142857143
12,1297.0
16,1531.8125
38,2006.842105263158
38,1718.8157894736842
42,1806.595238095238
45,1916.1555555555556
17,1876.3529411764705
20,1594.25
49,2032.9591836734694
25,1788.2
22,1455.2727272727273
19,1472.6315789473683
27,1936.1851851851852
22,1809.5454545454545
33,1723.7575757575758
36,1824.2777777777778
19,1542.7368421052631
20,1627.75
22,1630.409090909091
18,1458.5555555555557
21,1527.047619047619
18,1398.7777777777778
29,1699.5862068965516
20,1858.4
27,1794.4074074074074
35,1839.7428571428572
20,1737.65
21,1454.8095238095239
20,1623.1
25,1604.64
25,1576.56
26,1771.5
85,2199.235294117647
59,2088.5423728813557
25,1754.76
33,1805.8181818181818
44,1960.7272727272727
34,1885.6764705882354
68,2309.1029411764707
28,1877.7857142857142
23,1595.8260869565217
17,1340.5882352941176
27,1729.037037037037
23,1597.695652173913
16,1428.0
17,1422.8235294117646
21,1589.7619047619048
22,1668.6363636363637
12,1214.3333333333333
31,2082.8709677419356
44,1825.7272727272727
46,1911.3260869565217
34,1964.4705882352941
47,1837.9787234042553
43,1837.8372093023256
44,1893.0
34,1836.9117647058824
18,1299.5
38,1926.1842105263158
32,1793.90625
21,1450.8095238095239
18,1542.5555555555557
20,1519.0
19,1704.9473684210527
21,1829.4285714285713
31,1682.8387096774193
27,1775.7407407407406
22,1607.8181818181818
28,1665.357142857143
23,1412.9565217391305
23,1652.2608695652175
34,1781.264705882353
42,1905.047619047619
28,1807.892857142857
19,1555.842105263158
20,1668.95
27,1874.4444444444443
37,2049.891891891892
46,1984.1521739130435
47,1981.872340425532
12,1236.4166666666667
20,1549.4
20,1458.0
19,1544.2105263157894
51,1954.2745098039215
70,2164.1
56,1984.0892857142858
49,1759.591836734694
42,1779.9285714285713
21,1422.142857142857
24,1563.125
19,1435.6842105263158
17,1407.1176470588234
16,1349.6875
17,1441.1764705882354
16,1308.0
12,1301.5833333333333
